etid,startdate,enddate,status
55166,06/23/2010,,1
52271,06/23/2010,,1
55623,06/23/2010,,1
52835,06/23/2010,,1
55627,06/23/2010,,1
55279,06/23/2010,,1
55175,06/23/2010,,1
55653,06/23/2010,,1
55497,06/23/2010,,1
55267,06/23/2010,,1
54035,06/23/2010,,1
54954,06/23/2010,,1
55091,06/23/2010,,1
55171,06/23/2010,,1
55216,06/23/2010,,1
55494,06/23/2010,,1
55436,06/23/2010,,1
54843,06/23/2010,,1
55617,06/23/2010,,1
54900,06/23/2010,,1
55225,06/23/2010,,1
53747,06/23/2010,,1
55118,06/23/2010,,1
55018,06/23/2010,,1
55752,06/23/2010,,1
55648,06/23/2010,,1
55328,06/23/2010,,1
55319,06/23/2010,,1
55478,06/23/2010,,1
55487,06/23/2010,,1
55490,06/23/2010,,1
55315,06/23/2010,,1
55426,06/23/2010,,1
47446,06/23/2010,,1
55301,06/23/2010,,1
55311,06/23/2010,,1
55491,06/23/2010,,1
55522,06/23/2010,,1
55316,06/23/2010,,1
55496,06/23/2010,,1
55589,06/23/2010,,1
55187,06/23/2010,,1
55423,06/23/2010,,1
53902,06/23/2010,,1
55293,06/23/2010,,1
54965,06/23/2010,,1
54736,06/23/2010,,1
55110,06/23/2010,,1
54164,06/23/2010,,1
55168,06/23/2010,,1
55419,06/23/2010,,1
55444,06/23/2010,,1
55760,06/23/2010,,1
54695,06/23/2010,,1
55228,06/23/2010,,1
54870,06/23/2010,,1
55264,06/23/2010,,1
54533,06/23/2010,,1
55758,06/23/2010,,1
55136,06/23/2010,,1
55489,06/23/2010,,1
55445,06/23/2010,,1
55035,06/23/2010,,1
55129,06/23/2010,,1
55233,06/23/2010,,1
55231,06/23/2010,,1
54356,06/24/2010,,1
55805,06/24/2010,,1
55537,06/24/2010,,1
55823,06/24/2010,,1
55826,06/24/2010,,1
55835,06/24/2010,,1
55567,06/24/2010,,1
48219,06/24/2010,,1
55781,06/24/2010,,1
55056,06/24/2010,,1
55582,06/24/2010,,1
55825,06/24/2010,,1
55554,06/24/2010,,1
55312,06/24/2010,,1
55204,06/24/2010,,1
55305,06/24/2010,,1
55201,06/24/2010,,1
55784,06/24/2010,,1
55415,06/24/2010,,1
55217,06/24/2010,,1
55331,06/24/2010,,1
55398,06/24/2010,,1
55801,06/24/2010,,1
55324,06/24/2010,,1
55793,06/24/2010,,1
54693,06/24/2010,,1
55399,06/24/2010,,1
55765,06/24/2010,,1
55309,06/24/2010,,1
55406,06/24/2010,,1
55314,06/24/2010,,1
55307,06/24/2010,,1
54889,06/24/2010,,1
55753,06/24/2010,,1
55360,06/24/2010,,1
55020,06/24/2010,,1
55500,06/24/2010,,1
55195,06/24/2010,,1
55179,06/24/2010,,1
55271,06/24/2010,,1
55721,06/24/2010,,1
53710,06/24/2010,,1
51537,06/24/2010,,1
55158,06/24/2010,,1
55552,06/24/2010,,1
55504,06-24-2010,,1
53392,06/24/2010,,1
55038,06/24/2010,,1
55773,06/24/2010,,1
55787,06/24/2010,,1
55796,06/24/2010,,1
54668,06/24/2010,,1
55206,06/24/2010,,1
55901,06/24/2010,,1
55845,06/24/2010,,1
54938,06/24/2010,,1
55147,06/24/2010,,1
55662,06/24/2010,,1
55762,06/24/2010,,1
51539,06/24/2010,,1
54568,06/24/2010,,1
55177,06/24/2010,,1
55149,06/24/2010,,1
55465,06/24/2010,,1
55202,06/24/2010,,1
55449,06/24/2010,,1
55154,06/24/2010,,1
55804,06/24/2010,,1
55481,06/24/2010,,1
55261,06/24/2010,,1
55549,06/24/2010,,1
55772,06/24/2010,,1
55818,06/24/2010,,1
55492,06/24/2010,,1
55839,06/24/2010,,1
55464,06/24/2010,,1
55302,06/24/2010,,1
55470,06/24/2010,,1
55725,06/24/2010,,1
55361,06/24/2010,,1
55813,06/24/2010,,1
53942,06/24/2010,,1
54637,06/24/2010,,1
55983,06/24/2010,,1
55159,06/24/2010,,1
55754,06/24/2010,,1
54894,06/24/2010,,1
55443,06/24/2010,,1
55410,06/24/2010,,1
55551,06/24/2010,,1
54307,06/24/2010,,1
55273,06/24/2010,,1
54799,06/24/2010,,1
55738,06/24/2010,,1
49580,06/24/2010,,1
55346,06/24/2010,,1
55658,06/24/2010,,1
55578,06/24/2010,,1
55616,06/24/2010,,1
55358,06/24/2010,,1
54429,06/24/2010,,1
55157,06/24/2010,,1
55296,06/24/2010,,1
55178,06/24/2010,,1
55222,06/24/2010,,1
55699,06/24/2010,,1
37649,06/24/2010,,1
55531,06/24/2010,,1
55862,06/24/2010,,1
55620,06/24/2010,,1
55806,06/24/2010,,1
55871,06/24/2010,,1
55606,06/24/2010,,1
55611,06/24/2010,,1
55535,06/24/2010,,1
55272,06/24/2010,,1
55875,06/24/2010,,1
55647,06/24/2010,,1
55625,06/24/2010,,1
55622,06/24/2010,,1
52227,06/24/2010,,1
55866,06/24/2010,,1
56004,06/24/2010,,1
55994,06/24/2010,,1
55929,06/24/2010,,1
55173,06/24/2010,,1
55811,06/24/2010,,1
55864,06/24/2010,,1
53107,06/24/2010,,1
55517,06/24/2010,,1
55791,06/25/2010,,1
55889,06/25/2010,,1
54677,06/25/2010,,1
55799,06/25/2010,,1
55203,06/25/2010,,1
55268,06/25/2010,,1
55300,06/25/2010,,1
55722,06/25/2010,,1
55700,06/25/2010,,1
54950,06/25/2010,,1
52863,06/25/2010,,1
55278,06/25/2010,,1
56002,06/25/2010,,1
55671,06/25/2010,,1
55688,06/25/2010,,1
55910,06/25/2010,,1
55282,06/25/2010,,1
55235,06/25/2010,,1
49536,06/25/2010,,1
55613,06/25/2010,,1
54925,06/25/2010,,1
56016,06/25/2010,,1
56003,06-25-2010,,1
55842,06/25/2010,,1
55486,06/25/2010,,1
53715,06/25/2010,,1
55546,06/25/2010,,1
55559,06/25/2010,,1
55174,06/25/2010,,1
53224,06/25/2010,,1
55923,06/25/2010,,1
55633,06/25/2010,,1
55366,06/25/2010,,1
55817,06/25/2010,,1
55591,06/25/2010,,1
54077,06/25/2010,,1
55580,06/25/2010,,1
54702,06/25/2010,,1
55733,06/25/2010,,1
55602,06/25/2010,,1
54999,06/25/2010,,1
55125,06/25/2010,,1
55643,06/25/2010,,1
55636,06/25/2010,,1
55523,06/25/2010,,1
55924,06/25/2010,,1
51121,06/25/2010,,1
55978,06/25/2010,,1
55438,06/25/2010,,1
55731,06/25/2010,,1
55991,06/25/2010,,1
55207,06/25/2010,,1
55493,06/25/2010,,1
53070,06/25/2010,,1
55180,06/25/2010,,1
55393,06/25/2010,,1
55408,06/25/2010,,1
55982,06/25/2010,,1
54914,06/25/2010,,1
55670,06/25/2010,,1
55631,06/25/2010,,1
55473,06/25/2010,,1
55652,06/25/2010,,1
55937,06/25/2010,,1
50865,06/25/2010,,1
55599,06/25/2010,,1
55848,06/25/2010,,1
55298,06/25/2010,,1
55854,06/25/2010,,1
55677,06/25/2010,,1
54987,06/25/2010,,1
56108,06/25/2010,,1
55680,06/25/2010,,1
55452,06/25/2010,,1
55761,06/25/2010,,1
55782,06/25/2010,,1
55690,06/25/2010,,1
55869,06/25/2010,,1
55868,06/25/2010,,1
55477,06/25/2010,,1
55437,06/25/2010,,1
55439,06/25/2010,,1
55709,06/25/2010,,1
55694,06/25/2010,,1
55073,06/25/2010,,1
55524,06/25/2010,,1
55356,06/25/2010,,1
52494,06-25-2010,04/8/2011,0
55763,06/25/2010,,1
50877,06/25/2010,,1
56026,06/25/2010,,1
55318,06/25/2010,,1
55292,06/25/2010,,1
55678,06/25/2010,,1
50934,06/25/2010,,1
55860,06/25/2010,,1
53047,06/25/2010,,1
20593,06/25/2010,,1
55185,06/25/2010,,1
52772,06/25/2010,,1
52196,06/25/2010,,1
55484,06/25/2010,,1
54807,06/25/2010,,1
54811,06/25/2010,,1
55569,06/25/2010,,1
53699,06/25/2010,,1
52482,06/25/2010,,1
55812,06/25/2010,,1
55432,06/25/2010,,1
54439,06/25/2010,,1
55879,06/25/2010,,1
56019,06/25/2010,,1
55999,06/25/2010,,1
49890,06/25/2010,,1
55918,06/25/2010,,1
55716,06/25/2010,,1
55744,06/25/2010,,1
55442,06/25/2010,,1
55461,06/25/2010,,1
55476,06/25/2010,,1
55453,06/25/2010,,1
55783,06/25/2010,,1
55545,06/25/2010,,1
55679,06/25/2010,,1
55624,06/25/2010,,1
55822,06/25/2010,,1
55618,06/25/2010,,1
56113,06/25/2010,,1
55814,06/25/2010,,1
53618,06/25/2010,,1
55766,06/25/2010,,1
55928,06/26/2010,,1
56082,06/26/2010,,1
56100,06/26/2010,,1
55847,06/26/2010,,1
55932,06/26/2010,,1
55844,06/26/2010,,1
55876,06/26/2010,,1
55590,06/26/2010,,1
55181,06/26/2010,,1
55873,06/26/2010,,1
56015,06/26/2010,,1
55527,06/26/2010,,1
55657,06/26/2010,,1
55429,06/26/2010,,1
53344,06/26/2010,,1
56130,06/26/2010,,1
56172,06/26/2010,,1
55710,06/26/2010,,1
53831,06/26/2010,,1
55833,06/26/2010,,1
55778,06/26/2010,,1
55466,06/26/2010,,1
53967,06/26/2010,,1
55515,06/26/2010,,1
55630,06/26/2010,,1
55831,06/26/2010,,1
56009,06/26/2010,,1
55572,06/26/2010,,1
55577,06/26/2010,,1
56008,06/26/2010,,1
49372,06/26/2010,,1
54478,06/26/2010,,1
55900,06/26/2010,,1
55874,06/26/2010,,1
55462,06/26/2010,,1
55560,06/26/2010,,1
56056,06/26/2010,,1
55579,06/26/2010,,1
55895,06/26/2010,,1
55797,06/26/2010,,1
55513,06/26/2010,,1
53674,06/26/2010,,1
55350,06/26/2010,,1
55827,06/26/2010,,1
55539,06/26/2010,,1
47439,06/26/2010,,1
55528,06/26/2010,,1
55836,06/26/2010,,1
55834,06/26/2010,,1
56050,06/26/2010,,1
30963,06/26/2010,,1
55258,06/26/2010,,1
55968,06/26/2010,,1
54828,06/26/2010,,1
55674,06/26/2010,,1
55325,06/26/2010,,1
55734,06/26/2010,,1
55691,06/26/2010,,1
55698,06/26/2010,,1
55403,06/26/2010,,1
55802,06/26/2010,,1
39524,06/26/2010,,1
55798,06/26/2010,,1
56148,06/26/2010,,1
55870,06/26/2010,,1
56079,06/26/2010,,1
55250,06/26/2010,,1
52170,06/26/2010,,1
56191,06/26/2010,,1
55990,06/26/2010,,1
55581,06/26/2010,,1
55451,06/26/2010,,1
55708,06/26/2010,,1
55897,06/26/2010,,1
55896,06/26/2010,,1
53311,06/26/2010,,1
54919,06/26/2010,,1
55790,06/26/2010,,1
55885,06/26/2010,,1
53294,06/26/2010,,1
54654,06/26/2010,,1
55525,06/26/2010,,1
55749,06/26/2010,,1
41830,06/26/2010,,1
50695,06/26/2010,,1
55803,06/26/2010,,1
56101,06/26/2010,,1
49263,06/26/2010,,1
55768,06/26/2010,,1
56173,06/26/2010,,1
49919,06/26/2010,,1
55890,06/26/2010,,1
55163,06/26/2010,,1
56119,06/26/2010,,1
55996,06/26/2010,,1
56186,06/26/2010,,1
55132,06/26/2010,,1
54052,06/26/2010,,1
55858,06/26/2010,,1
56057,06/26/2010,,1
55951,06/26/2010,,1
55955,06/26/2010,,1
55936,06/26/2010,,1
55635,06/26/2010,,1
56089,06/26/2010,,1
55995,06/26/2010,,1
55340,06/26/2010,,1
55236,06/26/2010,,1
56120,06/26/2010,,1
55124,06/26/2010,,1
55229,06/26/2010,,1
56124,06/26/2010,,1
56199,06/28/2010,,1
55605,06/28/2010,,1
55867,06/28/2010,,1
42755,06/28/2010,,1
55789,06/28/2010,,1
55221,06/28/2010,,1
53327,06/28/2010,,1
55586,06/28/2010,,1
56012,06/28/2010,,1
55810,06/28/2010,,1
56028,06/28/2010,,1
56205,06/28/2010,,1
55969,06/28/2010,,1
55757,06/28/2010,,1
56052,06/28/2010,,1
55720,06/28/2010,,1
56011,06/28/2010,,1
56060,06/28/2010,,1
55972,06/28/2010,,1
56196,06/28/2010,,1
55849,06/28/2010,,1
55023,06/28/2010,,1
55980,06/28/2010,,1
55693,06/28/2010,,1
56123,06/28/2010,,1
56036,06/28/2010,,1
55676,06/28/2010,,1
52620,06/28/2010,,1
54301,06/28/2010,,1
56078,06/28/2010,,1
56013,06/28/2010,,1
53666,06/28/2010,,1
55856,06/28/2010,,1
54838,06/28/2010,,1
55963,06/28/2010,,1
55779,06/28/2010,,1
55986,06/28/2010,,1
52199,06/28/2010,,1
55284,06/28/2010,,1
56038,06/28/2010,,1
55902,06/28/2010,,1
56093,06/28/2010,,1
55934,06/28/2010,,1
53934,06/28/2010,,1
55857,06/28/2010,,1
55767,06/28/2010,,1
55883,06/28/2010,,1
56055,06/28/2010,,1
55299,06/28/2010,,1
56336,06/28/2010,,1
54875,06/28/2010,,1
55396,06/28/2010,,1
56248,06/28/2010,,1
55919,06/28/2010,,1
55913,06/28/2010,,1
56188,06/28/2010,,1
53268,06/28/2010,,1
55189,06/28/2010,,1
55984,06/28/2010,,1
54801,06/28/2010,,1
55998,06/28/2010,,1
56105,06/28/2010,,1
41600,06/28/2010,,1
53804,06/28/2010,,1
55735,06/28/2010,,1
56018,06/28/2010,,1
55921,06/28/2010,,1
55809,06/28/2010,,1
56041,06/28/2010,,1
56023,06/28/2010,,1
53414,06/28/2010,,1
55956,06/28/2010,,1
55160,06/28/2010,,1
55891,06/28/2010,,1
55962,06/28/2010,,1
55705,06/28/2010,,1
55480,06/28/2010,,1
55571,06/28/2010,,1
56021,06/28/2010,,1
49816,06/28/2010,,1
55949,06/28/2010,,1
56147,06/28/2010,,1
55861,06/28/2010,,1
55650,06/28/2010,,1
55655,06/28/2010,,1
55654,06/28/2010,,1
56174,06/28/2010,,1
56061,06/28/2010,,1
55666,06/28/2010,,1
56076,06/28/2010,,1
30677,06/28/2010,,1
55975,06/28/2010,,1
56037,06/28/2010,,1
56049,06/28/2010,,1
56144,06/28/2010,,1
54422,06/28/2010,,1
56170,06/28/2010,,1
56294,06/28/2010,,1
55241,06/28/2010,,1
55610,06/28/2010,,1
56132,06/28/2010,,1
56175,06/28/2010,,1
49171,06/28/2010,,1
56017,06/28/2010,,1
54262,06/28/2010,,1
55829,06/28/2010,,1
54436,06/28/2010,,1
55904,06/28/2010,,1
55281,06/28/2010,,1
55574,06/28/2010,,1
56114,06/28/2010,,1
55959,06/28/2010,,1
55290,06/28/2010,,1
56099,06/28/2010,,1
56042,06/28/2010,,1
54937,06/28/2010,,1
55989,06/28/2010,,1
55712,06/28/2010,,1
53402,06/28/2010,,1
56043,06/28/2010,,1
56086,06/28/2010,,1
56227,06/28/2010,,1
55266,06/28/2010,,1
56209,06/28/2010,,1
56081,06/28/2010,,1
56022,06/28/2010,,1
55706,06/28/2010,,1
56213,06/28/2010,,1
54452,06/28/2010,,1
52592,06/28/2010,,1
56299,06/28/2010,,1
56282,06/28/2010,,1
55953,06/28/2010,,1
55964,06/28/2010,,1
56253,06/29/2010,,1
56275,06/29/2010,,1
54927,06/29/2010,,1
56279,06/29/2010,,1
56250,06/29/2010,,1
56281,06/29/2010,,1
56278,06/29/2010,,1
55819,06/29/2010,,1
56207,06/29/2010,,1
56430,06/29/2010,,1
56419,06/29/2010,,1
56440,06/29/2010,,1
55821,06/29/2010,,1
56376,06/29/2010,,1
56007,06/29/2010,,1
55550,06/29/2010,,1
55460,06/29/2010,,1
55220,06/29/2010,,1
56068,06/29/2010,,1
55950,06/29/2010,,1
56332,06/29/2010,,1
55743,06/29/2010,,1
56159,06/29/2010,,1
55401,06/29/2010,,1
56341,06/29/2010,,1
55933,06/29/2010,,1
56286,06/29/2010,,1
56048,06/29/2010,,1
56387,06/29/2010,,1
53034,06/29/2010,,1
56133,06/29/2010,,1
56384,06/29/2010,,1
56178,06/29/2010,,1
49924,06/29/2010,,1
55663,06/29/2010,,1
53727,06/29/2010,,1
55740,06/29/2010,,1
56145,06/29/2010,,1
56381,06/29/2010,,1
56611,06/29/2010,,1
56237,06/29/2010,,1
54442,06/29/2010,,1
56317,06/29/2010,,1
56146,06/29/2010,,1
52956,06/29/2010,,1
56323,06/29/2010,,1
56239,06/29/2010,,1
56137,06/29/2010,,1
55977,06/29/2010,,1
56528,06/29/2010,,1
17805,06/29/2010,,1
56466,06/29/2010,,1
56149,06/29/2010,,1
56229,06/29/2010,,1
56484,06/29/2010,,1
56378,06/29/2010,,1
56263,06/29/2010,,1
56153,06/29/2010,,1
55925,06/29/2010,,1
56141,06/29/2010,,1
56062,06/29/2010,,1
56259,06/29/2010,,1
56164,06/29/2010,,1
56519,06/29/2010,,1
55332,06/29/2010,,1
55992,06/29/2010,,1
55855,06/29/2010,,1
56198,06/29/2010,,1
56599,06/29/2010,,1
56521,06/29/2010,,1
55935,06/29/2010,,1
56206,06/29/2010,,1
56360,06/29/2010,,1
56073,06/29/2010,,1
49577,06/29/2010,,1
55446,06/29/2010,,1
55601,06/29/2010,,1
55696,06/29/2010,,1
56154,06/29/2010,,1
55967,06/29/2010,,1
56549,06/29/2010,,1
56367,06/29/2010,,1
54866,06/29/2010,,1
56140,06/29/2010,,1
55888,06/30/2010,,1
55882,06/30/2010,,1
56601,06/30/2010,,1
55776,06/30/2010,,1
56422,06/30/2010,,1
53968,06/30/2010,,1
56604,06/30/2010,,1
53812,06/30/2010,,1
55893,06/30/2010,,1
56180,06/30/2010,,1
55416,06/30/2010,,1
56271,06/30/2010,,1
52432,06/30/2010,,1
56652,06/30/2010,,1
56615,06/30/2010,,1
55397,06/30/2010,,1
56485,06/30/2010,,1
56244,06/30/2010,,1
56472,06/30/2010,,1
56641,06/30/2010,,1
56285,06/30/2010,,1
55695,06/30/2010,,1
55942,06/30/2010,,1
56646,06/30/2010,,1
55573,06/30/2010,,1
56569,06/30/2010,,1
56059,06/30/2010,,1
56194,06/30/2010,,1
56346,06/30/2010,,1
54170,06/30/2010,,1
55440,06/30/2010,,1
55526,06/30/2010,,1
56493,06/30/2010,,1
56592,06/30/2010,,1
56580,06/30/2010,,1
55304,06/30/2010,,1
56530,06/30/2010,,1
56302,06/30/2010,,1
56470,06/30/2010,,1
56503,06/30/2010,,1
56347,06/30/2010,,1
55916,06/30/2010,,1
56319,06/30/2010,,1
55659,06/30/2010,,1
52265,06/30/2010,,1
56001,06/30/2010,,1
56369,06/30/2010,,1
56402,06/30/2010,,1
56006,06/30/2010,,1
53226,06/30/2010,,1
56457,06/30/2010,,1
56187,06/30/2010,,1
55628,06/30/2010,,1
56298,06/30/2010,,1
56522,06/30/2010,,1
55553,06/30/2010,,1
56343,06/30/2010,,1
56223,06/30/2010,,1
56495,06/30/2010,,1
56582,06/30/2010,,1
56370,06/30/2010,,1
56494,06/30/2010,,1
56458,06/30/2010,,1
56514,06/30/2010,,1
56499,06/30/2010,,1
56321,06/30/2010,,1
56245,06/30/2010,,1
56456,06/30/2010,,1
56506,06/30/2010,,1
56505,06/30/2010,,1
56183,06/30/2010,,1
54698,06/30/2010,,1
56252,06/30/2010,,1
56467,06/30/2010,,1
56591,06/30/2010,,1
53093,06/30/2010,,1
55945,06/30/2010,,1
56233,06/30/2010,,1
56782,06/30/2010,,1
56605,06/30/2010,,1
52661,06/30/2010,,1
56126,06/30/2010,,1
56074,06/30/2010,,1
56488,06/30/2010,,1
56241,06/30/2010,,1
56698,06/30/2010,,1
56703,06/30/2010,,1
56211,06/30/2010,,1
56461,06/30/2010,,1
55756,06/30/2010,,1
56541,06/30/2010,,1
52872,06/30/2010,,1
56635,06/30/2010,,1
56463,06/30/2010,,1
56486,06/30/2010,,1
56053,06/30/2010,,1
56069,06/30/2010,,1
56035,06/30/2010,,1
51147,06/30/2010,,1
56694,06/30/2010,,1
56165,06/30/2010,,1
52007,06/30/2010,,1
56454,06/30/2010,,1
56687,06/30/2010,,1
56526,06/30/2010,,1
53663,06/30/2010,,1
55065,06/30/2010,,1
55247,06/30/2010,,1
56190,06/30/2010,,1
56666,06/30/2010,,1
55724,06/30/2010,,1
56564,06/30/2010,,1
52090,06/30/2010,,1
56389,06/30/2010,,1
56102,06/30/2010,,1
52219,06/30/2010,,1
56629,07/1/2010,,1
56649,07/1/2010,,1
56391,07/1/2010,,1
56628,07/1/2010,,1
56868,07/1/2010,,1
56523,07/1/2010,,1
56845,07/1/2010,,1
56797,07/1/2010,,1
56859,07/1/2010,,1
56219,07/1/2010,,1
56212,07/1/2010,,1
56606,07/1/2010,,1
56435,07/1/2010,,1
56631,07/1/2010,,1
56898,07/1/2010,,1
56070,07/1/2010,,1
56475,07/1/2010,,1
56853,07/1/2010,,1
56535,07/1/2010,,1
56483,07/1/2010,,1
56292,07/1/2010,,1
56642,07/1/2010,,1
55208,07/1/2010,,1
56274,07/1/2010,,1
56425,07/1/2010,,1
56477,07/1/2010,,1
56751,07/1/2010,,1
55339,07/1/2010,,1
56520,07/1/2010,,1
56201,07/1/2010,,1
56509,07/1/2010,,1
56288,07/1/2010,,1
56342,07/1/2010,,1
56243,07/1/2010,,1
56497,07/1/2010,,1
56200,07/1/2010,,1
56416,07/1/2010,,1
56264,07/1/2010,,1
56695,07/1/2010,,1
56330,07/1/2010,,1
56515,07/1/2010,,1
56284,06-25-2010,,1
56476,07/1/2010,,1
54256,07/1/2010,,1
56246,07/1/2010,,1
56261,07/1/2010,,1
56507,07/1/2010,,1
56785,07/1/2010,,1
56712,07/1/2010,,1
56763,07/1/2010,,1
56672,07/1/2010,,1
56162,07/1/2010,,1
56235,07/1/2010,,1
56265,07/1/2010,,1
56678,07/1/2010,,1
56774,07/1/2010,,1
56500,07/1/2010,,1
56448,07/1/2010,,1
56469,07/1/2010,,1
56576,07/1/2010,,1
56730,07/1/2010,,1
55447,07/1/2010,,1
56814,07/1/2010,,1
56967,07/1/2010,,1
56749,07/1/2010,,1
56728,07/1/2010,,1
56998,07/1/2010,,1
56769,07/1/2010,,1
56301,07/1/2010,,1
56794,07/1/2010,,1
56867,07/1/2010,,1
56204,07/1/2010,,1
56780,07/1/2010,,1
56414,07/1/2010,,1
56407,07/1/2010,,1
56095,07/1/2010,,1
56679,07/1/2010,,1
56779,07/1/2010,,1
56645,07/1/2010,,1
56798,07/1/2010,,1
55927,07/1/2010,,1
56344,07/1/2010,,1
55584,07/1/2010,,1
56327,07/1/2010,,1
56715,07/1/2010,,1
56706,07/1/2010,,1
56708,07/1/2010,,1
56738,07/1/2010,,1
56595,07/1/2010,,1
51796,07/1/2010,,1
55661,07/1/2010,,1
56800,07-1-2010,,1
56600,07/1/2010,,1
56297,07/1/2010,,1
56849,07/1/2010,,1
56643,07/1/2010,,1
56490,07/1/2010,,1
56315,07/1/2010,,1
56885,07/1/2010,,1
56516,07/1/2010,,1
57032,07/1/2010,,1
56613,07/1/2010,,1
56842,07/1/2010,,1
56796,07/1/2010,,1
57007,07/1/2010,,1
56804,07/1/2010,,1
56607,07/1/2010,,1
56311,07/1/2010,,1
56963,07/1/2010,,1
56775,07/1/2010,,1
56511,07/1/2010,,1
56258,07/1/2010,,1
56809,07/1/2010,,1
56556,07/1/2010,,1
56306,07/1/2010,,1
56799,07/1/2010,,1
54509,07/1/2010,,1
56397,07/1/2010,,1
56570,07/1/2010,,1
56571,07/1/2010,,1
53859,07/1/2010,,1
56352,07/1/2010,,1
56547,07/1/2010,,1
56761,07/1/2010,,1
56904,07/1/2010,,1
56892,07/1/2010,,1
56216,07/1/2010,,1
56754,07/1/2010,,1
56272,07/1/2010,,1
56465,07/1/2010,,1
57031,07/1/2010,,1
56954,07/1/2010,,1
56487,07/1/2010,,1
50971,07/1/2010,,1
56669,07/1/2010,,1
56727,07/1/2010,,1
56372,07/1/2010,,1
56364,07/1/2010,,1
55407,07/1/2010,,1
56424,07/2/2010,,1
56863,07/2/2010,,1
56690,07/2/2010,,1
56313,07/2/2010,,1
56478,07/2/2010,,1
56688,07/2/2010,,1
56482,07/2/2010,,1
56861,07/2/2010,,1
53371,07/2/2010,,1
56627,07/2/2010,,1
56596,07/2/2010,,1
55538,07/2/2010,,1
56862,07/2/2010,,1
56554,07/2/2010,,1
56543,07/2/2010,,1
56540,07/2/2010,,1
56746,07/2/2010,,1
56734,07/2/2010,,1
57102,07/2/2010,,1
56668,07/2/2010,,1
57009,07/2/2010,,1
56215,07/2/2010,,1
57045,07/2/2010,,1
56217,07/2/2010,,1
56349,07/2/2010,,1
56914,07/2/2010,,1
57106,07/2/2010,,1
56788,07/2/2010,,1
57091,07/2/2010,,1
56964,07/2/2010,,1
56958,07/2/2010,,1
56957,07/2/2010,,1
56573,07/2/2010,,1
56380,07/2/2010,,1
55070,07/2/2010,,1
54208,07/2/2010,,1
56557,07/2/2010,,1
56824,07/2/2010,,1
56550,07/2/2010,,1
56965,07/2/2010,,1
56696,07/2/2010,,1
57093,07/2/2010,,1
56737,07/2/2010,,1
57023,07/2/2010,,1
56950,07/2/2010,,1
56777,07/2/2010,,1
56976,07/2/2010,,1
57183,07/2/2010,,1
57038,07/2/2010,,1
53005,07/2/2010,,1
56893,07/2/2010,,1
56803,07/2/2010,,1
57053,07/2/2010,,1
56671,07/2/2010,,1
55920,07/2/2010,,1
56653,07/2/2010,,1
56220,07/2/2010,,1
57055,07/2/2010,,1
53318,07/2/2010,,1
56902,07/2/2010,,1
56276,07/2/2010,,1
56828,07/2/2010,,1
57030,07/2/2010,,1
56962,07/2/2010,,1
56966,07/2/2010,,1
56805,07/2/2010,,1
55780,07/2/2010,,1
57191,07/2/2010,,1
56822,07/2/2010,,1
56790,07/2/2010,,1
56835,07/2/2010,,1
56920,07/2/2010,,1
56877,07/2/2010,,1
56524,07/2/2010,,1
57273,07/2/2010,,1
56919,07/2/2010,,1
56351,07/2/2010,,1
56442,07/2/2010,,1
57180,07/2/2010,,1
56917,07/2/2010,,1
57079,07/2/2010,,1
49299,07/2/2010,,1
56875,07/2/2010,,1
56852,07/2/2010,,1
57111,07/2/2010,,1
56844,07/2/2010,,1
56826,07/2/2010,,1
53424,07/2/2010,,1
56922,07/2/2010,,1
56624,07/2/2010,,1
56739,07/2/2010,,1
56847,07/2/2010,,1
56733,07/2/2010,,1
55651,07/2/2010,,1
55944,07/2/2010,,1
56619,07/2/2010,,1
57236,07/2/2010,,1
57087,07/2/2010,,1
56879,07/2/2010,,1
57195,07/2/2010,,1
56753,07/2/2010,,1
57218,07/2/2010,,1
56307,07/2/2010,,1
56792,07/2/2010,,1
56812,07/2/2010,,1
56979,07/2/2010,,1
56913,07/2/2010,,1
56254,07/2/2010,,1
56820,07/2/2010,,1
56933,07/2/2010,,1
57239,07/2/2010,,1
56983,07/2/2010,,1
56918,07/2/2010,,1
56854,07/2/2010,,1
56808,07/3/2010,,1
56786,07/3/2010,,1
57174,07/3/2010,,1
56783,07/3/2010,,1
57116,07/3/2010,,1
56719,07/3/2010,,1
56735,07/3/2010,,1
56659,07/3/2010,,1
56496,07/3/2010,,1
56268,07/3/2010,,1
57132,07/3/2010,,1
57149,07/3/2010,,1
57275,07/3/2010,,1
56881,07/3/2010,,1
55198,07/3/2010,,1
56650,07/3/2010,,1
56676,07/3/2010,,1
56848,07/3/2010,,1
56725,07/3/2010,,1
56639,07/3/2010,,1
56689,07/3/2010,,1
56903,07/3/2010,,1
56681,07/3/2010,,1
56928,07/3/2010,,1
57283,07/3/2010,,1
57223,07/3/2010,,1
56726,07/3/2010,,1
56858,07/3/2010,,1
57222,07/3/2010,,1
56744,07/3/2010,,1
56857,07/3/2010,,1
56634,07/3/2010,,1
57188,07/3/2010,,1
57255,07/3/2010,,1
56939,07/3/2010,,1
56838,07/3/2010,,1
57013,07/3/2010,,1
57264,07/3/2010,,1
56498,07-1-2010,,1
56644,07/3/2010,,1
57220,07/3/2010,,1
56625,07/3/2010,,1
56630,07/3/2010,,1
57260,07/3/2010,,1
57189,07/3/2010,,1
57124,07/3/2010,,1
57266,07/3/2010,,1
56736,07/3/2010,,1
56742,07/3/2010,,1
