etid,status
6842,0
5411,1
5188,1
5195,1
7472,1
5209,1
6173,1
59851,1
5542,1
4346,1
2808,1
4137,1
5404,1
5217,1
5193,1
5228,0
5804,1
353606,3
5231,1
5236,1
5480,0
5245,0
5524,1
5686,1
3836,1
5943,1
5597,1
5466,0
5253,1
64980,1
5508,1
5269,1
5272,1
5273,1
5274,1
5497,0
6789,0
5279,1
5855,1
7274,1
5649,1
6251,1
6364,1
7097,0
6137,1
5652,1
4012,1
6186,1
6279,1
321236,1
5293,1
5295,1
5296,1
5706,1
6962,1
5468,0
6354,0
5498,0
7639,0
6342,1
7619,1
5500,1
7638,1
5988,1
6593,1
6776,1
5838,1
5866,1
7689,1
5507,0
6843,1
6919,1
5766,1
5846,1
6932,0
7545,1
225506,1
5841,1
5321,1
5330,1
7396,1
5660,1
6851,1
5393,0
5336,1
5394,0
389361,4
5353,1
5351,1
5362,1
6341,1
5505,1
5511,1
45802,0
5366,1
45803,1
6072,0
5375,0
6824,1
5424,1
4574,0
5746,1
5463,0
5499,1
5447,1
6948,1
7368,1
471346,1
471351,1
471446,1
40423,0
6070,1
5744,0
6600,1
4698,1
7104,1
4401,1
6416,1
6270,0
6525,1
34440,1
6080,1
4910,0
4433,1
2744,1
4284,1
6738,1
5409,1
5443,1
447677,1
5710,1
5422,0
5326,1
7500,0
6848,1
2944,1
7120,0
6545,1
6907,1
5441,1
6876,1
6552,1
5638,1
4381,1
5969,0
6118,1
7622,0
301321,0
5448,0
6267,1
5450,1
6443,1
6084,1
5444,0
5449,1
6284,0
5854,1
5459,1
9158,1
6280,0
5786,1
5628,1
7447,1
5440,1
5512,0
5475,1
4160,1
7046,1
5484,0
7210,0
5708,0
5797,0
7258,1
5663,0
6085,1
7038,1
6862,1
6879,1
5518,1
5619,1
389356,4
5842,0
5347,0
6345,1
5853,0
446877,1
5785,1
5553,1
6090,1
5559,1
5561,1
5562,1
7302,1
6208,1
5974,1
5572,1
6095,1
5752,0
5578,0
5580,1
1962,0
6579,1
5790,1
7338,1
5586,1
4734,1
2387,0
7336,1
5895,0
6096,1
6631,1
5607,1
6624,0
5998,1
5926,1
5622,1
5958,0
5634,1
6276,1
4556,1
3631,1
2706,0
6065,1
5925,1
6656,1
5531,1
7643,1
5655,1
5676,1
5678,1
5682,0
5685,1
5687,0
5815,0
6051,1
6181,1
5717,0
7540,1
4302,1
7033,1
413561,4
6007,0
6010,1
5736,1
22818,0
3040,1
5738,1
37949,1
6772,1
6389,1
4027,0
373496,1
5743,1
6283,1
6156,1
4780,1
5105,0
5749,1
5977,1
7516,1
5751,1
422081,1
430761,1
475551,6
3420,1
5750,1
5754,1
7542,1
253131,0
415106,1
5263,1
155316,1
6098,1
17598,1
24132,1
6794,1
5956,1
6768,1
6000,1
6674,0
5294,1
7110,1
34667,0
48055,0
48058,0
2547,1
34138,1
259136,1
350576,1
3716,0
7727,0
4939,1
7290,1
6012,1
1782,1
5783,0
6229,1
6971,0
5789,0
43387,0
6458,1
5791,1
6009,1
6218,0
7720,1
389351,4
6430,1
6419,1
3985,1
5711,1
6153,0
333866,1
5991,0
6242,1
5753,1
5887,1
6005,1
6232,1
7079,0
6244,1
4747,1
6222,0
389346,4
6073,1
7470,1
7482,1
373491,0
7205,1
5905,1
7007,1
5912,0
5920,1
287441,1
300451,3
5941,1
5285,1
7647,1
4699,1
5289,1
6306,1
6111,0
6355,1
6170,0
6885,1
6291,1
11226,1
299171,1
299081,2
6943,1
6929,1
5972,1
6386,1
5979,1
6906,1
6867,2
6918,1
6648,1
6324,1
2066,1
6660,1
6742,1
6016,1
66388,1
6131,1
6939,1
6592,1
6292,1
35812,1
6234,0
7521,0
240621,1
5705,1
4590,1
6018,0
6017,1
6114,1
7370,1
381461,3
7304,0
224181,1
7653,0
6812,1
28896,1
292516,1
6575,1
7299,1
6019,1
6031,1
5847,1
6620,1
7476,1
6044,1
6056,1
6062,1
5929,1
396371,1
396366,2
5396,1
6103,1
6178,0
6107,0
6769,1
6332,1
6509,0
183951,1
6120,1
6069,1
6015,0
3559,0
3016,1
6451,1
6334,1
6142,1
6805,1
109136,1
7057,1
3857,1
6144,1
6301,1
6410,0
6145,0
6147,0
6162,1
7591,0
6405,0
6179,1
6182,1
6408,0
6200,1
6634,1
6740,1
6559,1
6370,0
2924,1
127051,0
1776,1
136036,1
7195,1
2469,1
5845,1
6326,1
5106,1
7432,1
4959,0
6499,1
6619,1
7332,1
7607,1
6508,1
245491,1
7154,1
7471,1
6500,1
389341,4
372216,4
7413,1
7040,1
140311,3
10704,0
5698,1
2384,1
5963,1
7430,1
7610,1
3116,1
6252,1
6262,1
6266,1
6269,1
6268,1
6286,1
6601,1
6287,1
6288,1
5097,1
6883,1
6319,1
6198,0
7208,1
6393,1
35321,1
6327,1
4840,1
26169,1
6714,0
6699,0
7669,1
4118,1
6362,1
6369,1
6532,1
7485,1
4053,1
2311,1
6388,0
2340,1
34610,1
2398,1
6582,1
6392,1
6396,1
6398,1
34938,1
160691,1
6399,1
35981,1
6402,1
6413,1
7418,0
7484,1
6726,1
6422,1
6425,1
6432,1
7156,1
7259,0
6438,1
6445,1
6446,1
6448,1
6450,1
6365,1
5957,1
7105,1
389336,4
6456,1
7147,0
6449,1
6467,1
6468,1
7008,0
6662,0
6454,1
6464,1
6480,0
6494,0
6481,1
16539,1
70681,1
6507,0
6512,0
6492,1
6498,1
373911,1
7433,0
6903,0
6504,1
6521,1
6529,0
6530,1
3081,1
7580,1
6723,1
6551,0
4209,1
217871,1
4815,1
7568,1
6555,1
6556,0
389331,4
6561,1
6964,1
6782,0
7440,1
487992,8
6089,1
309156,1
6583,1
163436,1
200881,1
6647,1
7408,1
7578,0
5713,1
6475,1
5727,1
6437,1
6502,0
4906,1
6488,1
389326,4
6614,0
6640,1
6644,1
7141,1
7407,1
6630,0
6650,1
7649,1
6655,1
7623,1
6663,1
7277,1
7273,0
7319,1
17843,1
6778,1
6752,1
7604,1
6858,0
6670,1
6671,1
6676,1
6831,1
6829,0
6814,1
6693,1
6684,0
6691,1
495121,1
6692,1
51808,1
6694,1
389321,4
5793,1
6844,1
19221,1
7517,0
30505,0
70933,1
274481,1
310511,3
5839,1
7052,1
6700,0
6701,1
389316,4
5408,1
356966,1
5725,1
6664,1
7115,1
7387,1
3095,1
6755,1
6766,1
4158,1
6462,1
6511,1
340346,1
485417,6
7101,0
7271,0
6195,0
7209,0
7177,1
6638,0
44644,0
328686,1
6913,1
146376,1
6807,1
7171,1
5762,1
7009,1
7514,1
6937,0
7127,1
4915,1
7027,1
7012,0
7306,1
6958,1
6813,1
6828,1
4731,1
6834,0
6826,1
7492,1
6830,1
6832,1
343401,0
5916,1
6853,1
19547,1
6854,1
6856,0
6665,1
7058,0
6729,0
7034,1
6888,1
7426,1
7036,1
7214,1
389311,4
6977,1
7192,0
2752,1
6764,0
2147,0
6994,0
6995,1
6954,0
7278,1
6997,1
7050,1
6974,0
4503,0
14897,0
40261,0
42919,0
7388,1
5191,1
7003,1
1779,1
1942,1
6672,1
419966,1
6756,1
6931,0
7028,1
42912,1
496036,1
7434,1
7588,1
7055,1
7301,1
7594,1
6902,0
16753,1
7060,1
6957,1
7062,1
7064,1
6762,1
7714,0
7025,1
7129,1
6899,1
6986,1
6942,1
6884,1
7077,1
6973,1
7414,1
7367,1
7309,1
6900,1
7518,1
7458,1
7318,1
7718,1
7199,0
183711,1
2660,1
327486,0
4736,1
352096,3
6749,0
7124,1
7317,0
7391,1
24799,1
6924,1
466141,1
7133,1
6979,0
7151,1
7457,1
7675,1
7222,1
7270,1
7509,1
7446,1
6845,1
7227,1
7253,1
7169,1
7173,1
6859,0
7184,0
227146,0
7188,0
7606,0
7042,2
348286,0
7201,0
1973,1
7112,1
5966,1
7069,1
7190,1
7186,1
7218,1
7347,0
7247,1
6709,1
5605,1
397971,4
7666,1
10713,1
7262,1
389306,4
7225,1
6727,0
6996,1
6598,0
7073,0
7348,1
7361,1
2619,1
7324,1
7614,0
7145,1
7663,0
6264,1
5349,1
3861,1
7529,1
5876,1
6407,1
5716,1
7356,1
7682,0
7344,1
7345,1
7490,1
6167,0
7524,1
7678,1
7525,1
7650,0
218411,1
7494,0
118471,1
7360,1
7358,1
7723,1
4983,1
7382,1
7065,0
7335,0
7242,1
7216,1
7316,1
7384,0
7668,1
7534,1
7365,0
7652,1
7364,1
7419,1
4412,1
7536,1
7233,1
234411,1
293046,4
7499,0
6926,1
7510,0
7522,1
7305,0
7377,1
7724,1
7586,1
432136,1
7449,0
7592,1
7603,0
3480,1
389301,4
7633,1
7648,0
68640,1
7695,0
150901,0
7704,0
171941,1
2332,1
7659,1
4201,1
7681,0
7713,0
6750,1
1069,1
13872,1
193066,1
7620,1
3178,1
9894,1
7740,1
7741,1
7742,1
168521,1
7747,2
536,1
7444,1
2847,1
1364,0
2086,1
134241,1
2852,1
458121,1
7597,1
30890,1
7752,0
7357,1
6265,1
7755,0
6898,0
7279,1
7763,1
7155,1
7764,1
5870,1
329521,0
4625,0
7771,1
7776,1
5970,1
7779,1
7657,0
26251,0
2418,1
7783,0
4994,1
235,1
6159,1
7601,0
7788,1
2135,1
433906,1
7674,1
2069,1
358,1
7794,1
7796,1
7798,1
7803,1
7804,1
7806,1
3646,1
7617,0
7131,1
7814,1
7196,1
7815,1
1044,1
5796,1
751,1
6331,1
5654,1
7567,1
4413,1
7469,1
6108,1
7421,1
6894,0
60143,0
60144,0
397631,0
463,1
7823,1
3982,1
6440,1
361,0
4443,1
7767,1
2683,0
7760,0
13631,1
7443,1
7836,0
4549,0
2707,1
291666,1
447682,1
291656,2
476336,6
6603,0
773,1
2217,1
5306,1
7422,1
2183,1
256111,1
7833,0
387031,1
7160,0
37577,0
46830,0
51589,0
67056,0
120796,0
204406,0
245366,0
273511,0
300226,0
344131,0
368311,0
459596,0
469636,0
2918,0
414661,1
5574,1
7654,0
5290,1
6023,1
7362,0
7770,1
4167,1
4305,1
7248,0
5896,1
7793,1
7412,1
5017,0
3409,0
4080,1
58639,1
305966,1
345331,1
403476,1
404651,1
5837,1
6956,0
7786,0
560,0
17831,1
7845,1
7847,1
3054,0
4864,0
7855,1
532,0
7872,1
7394,1
7874,0
7880,1
7780,1
7312,1
51897,1
7881,1
7883,1
7890,1
7816,1
7901,0
7585,1
5385,1
52130,1
1264,1
220566,1
300166,1
7905,1
7889,1
7797,1
7068,1
1010,0
7906,1
930,1
416016,1
739,0
7909,1
7280,1
5539,1
7791,1
7912,0
389296,4
4609,1
1163,1
23219,1
36323,1
7916,1
7917,1
7918,1
5023,1
7920,1
7697,0
149566,1
6050,0
7923,1
1300,0
34604,0
7926,1
7887,1
6188,1
7929,1
4997,1
7937,1
7927,1
5795,1
7949,1
1617,0
2566,0
2601,0
19045,0
36296,0
63298,0
303586,0
421256,0
7938,1
7733,1
4993,1
19400,1
6580,1
5035,1
7091,1
7904,1
2961,0
7957,1
7167,1
137491,1
7891,1
7429,1
7049,1
7400,1
418541,1
628,1
6976,0
6518,1
7093,1
7859,1
364211,1
7961,1
1387,1
4845,0
7826,1
36498,1
2408,1
1964,1
483546,1
7970,1
7971,1
7972,1
4557,1
7974,0
2857,1
7976,1
7978,0
7984,1
7985,1
5674,1
7661,1
7424,1
7898,1
7960,1
2658,1
185196,0
6917,1
5666,1
6953,1
7829,1
7435,0
3764,0
1639,1
7856,1
7739,1
7988,1
7860,1
6531,1
162956,1
6165,1
7595,1
3608,1
5930,1
160446,1
417761,0
4905,1
414746,1
481341,6
6477,1
7731,1
7998,1
7679,1
8004,1
8007,1
7888,1
8011,1
8015,0
8016,1
8017,0
8022,1
7967,1
7951,1
8027,1
8029,1
4396,1
5733,0
8051,1
3005,1
8055,1
8057,1
2452,0
73745,0
433771,0
434581,0
8059,1
8064,1
8068,0
7725,1
2990,0
469631,1
8073,1
8039,1
8074,0
8062,1
7593,1
7958,1
8069,1
8091,1
2101,1
8026,0
7758,0
221541,0
8109,1
8111,1
7314,0
8112,1
8114,1
8120,1
8125,1
8127,1
8126,1
8117,1
427501,0
427511,0
427671,0
8107,1
61393,1
474681,1
481426,6
5515,0
8128,1
7802,1
8093,1
7892,0
8129,1
6860,0
389291,4
7842,1
7996,1
26590,1
1684,1
8142,1
8145,1
8045,1
487752,6
1292,1
2347,0
7084,1
410796,1
6587,1
6424,1
8146,1
6404,1
8140,1
8148,1
8154,1
168831,1
8162,1
8165,1
8166,1
4632,0
8130,1
8169,1
8087,1
40318,1
8177,1
8182,1
8058,1
8187,1
8188,0
8189,1
7140,1
7558,1
8195,1
8196,1
8198,1
11931,1
8205,1
8207,1
8209,1
8098,1
8213,1
8053,1
8001,1
8082,0
7839,0
7728,1
8221,1
7915,1
8227,0
8228,0
8232,0
8233,1
8235,1
8237,1
2763,0
8243,1
8245,1
8246,0
8248,1
8249,1
8255,1
6550,1
7712,1
8260,0
8071,1
8178,1
7726,1
8139,1
8265,1
8266,1
756,1
3614,0
8144,1
389286,4
8141,1
8217,1
1314,1
8042,1
5493,0
2188,1
467,0
8028,1
7352,1
7992,1
3032,1
134316,0
8138,1
8252,1
41039,1
358551,1
478776,1
8056,1
8032,1
637,1
1228,1
8280,1
6074,0
4424,1
8292,0
5955,1
7743,1
8298,1
8303,1
8305,1
8306,0
8290,0
8313,1
8318,1
8320,1
8321,0
2035,0
8322,1
8307,1
8324,1
8327,1
6563,0
4478,0
8330,0
11955,0
8332,1
72277,2
191971,2
285621,2
8334,0
8337,1
8338,1
8342,1
1529,1
8348,1
8333,1
8351,1
8356,1
8357,0
196976,0
389281,4
8361,0
4288,1
8373,1
8374,1
8377,1
468816,1
8275,1
8173,1
8323,1
8385,0
204216,1
8343,1
8067,1
8378,1
8388,1
7533,1
2002,0
8391,1
8369,1
8349,1
8392,1
8393,1
8397,0
8352,1
7852,1
8376,0
8382,1
1952,1
7323,1
8404,1
8096,1
2477,1
8390,1
7990,2
8060,1
8272,0
7991,0
2269,1
8379,1
2259,1
8409,1
8411,1
8412,1
8415,1
8418,0
8419,1
8421,1
7863,1
8423,1
8430,1
8433,1
7995,1
1820,0
8435,1
8436,1
182396,3
8447,1
3650,1
4531,0
8451,1
8410,1
7483,1
8463,0
8467,1
8203,1
390,0
8469,1
8472,0
8474,1
7908,1
8480,1
8486,1
8491,1
8492,1
7333,1
8493,1
8267,0
8495,1
8220,1
8353,1
8498,1
8499,1
8500,1
8295,1
389276,4
6801,1
8507,1
8508,1
8509,0
7930,0
8511,1
8405,1
2253,0
8516,1
8521,1
8219,1
272311,1
8524,2
410636,2
8526,1
7865,1
8532,1
8517,1
6809,0
7464,1
8538,1
8539,1
2289,0
8542,1
8192,1
8406,1
305996,0
8108,1
8143,1
8362,1
7841,1
8215,0
13808,1
7107,1
8545,1
356826,1
8546,1
8548,1
8550,1
8551,1
8554,1
7535,1
7772,0
8558,1
6289,1
7395,1
8560,1
7349,1
7686,1
8565,1
8417,1
8568,1
389271,4
4105,0
8576,1
7994,1
8583,1
8585,0
7238,1
8422,1
8424,0
8606,1
8224,2
7596,1
8608,1
15253,1
4051,0
5800,0
389266,4
8619,0
8620,1
8523,1
8270,1
7800,1
7589,0
8634,0
8632,0
8635,0
8639,1
8640,1
8641,1
8617,1
8642,0
8625,0
8643,1
8615,0
8647,1
8190,1
8504,1
8398,1
8628,1
6343,1
7934,1
8413,1
7843,1
8652,1
8287,1
6847,1
8241,1
6315,1
8072,1
8450,1
7507,1
351831,3
5942,1
10940,1
4514,0
100096,0
328591,0
421236,0
2759,1
37982,1
45800,1
52803,1
65114,1
100061,1
211836,1
312011,1
369891,1
416866,1
419291,1
419296,1
462731,1
462886,1
462891,1
473056,1
7350,1
7353,1
2664,1
8559,1
8653,1
8513,1
6304,1
8103,1
8578,1
8326,1
7598,1
5172,1
8473,1
8502,1
8355,1
5181,1
397351,1
397356,1
8184,1
6878,0
8384,1
8160,0
8555,0
8598,1
54393,1
486652,6
1795,1
8668,1
8670,1
8671,1
8673,1
8562,1
8116,1
8675,1
8344,1
5810,1
8679,1
8680,0
8690,1
8693,1
8696,1
471721,0
8704,1
8708,0
8714,1
8716,1
8717,1
8722,1
8229,1
8204,1
8730,1
8732,1
8712,1
8734,1
130891,1
8735,1
8394,1
13840,1
8273,0
7579,1
4388,1
8155,0
8747,0
8748,1
8749,1
8751,1
8754,0
8721,1
8762,1
1367,1
476421,6
8770,1
5364,1
9194,1
7539,0
8775,1
8777,0
8776,1
8779,1
8781,1
8782,0
8772,1
8783,1
8685,1
8790,1
8222,1
8695,1
7213,1
6975,0
8798,1
8575,0
8799,0
5535,0
8803,0
421531,0
7732,0
8804,1
190051,1
8664,1
8654,1
8365,1
6106,1
8814,0
8778,0
8818,1
8395,1
5987,1
8820,1
8750,1
2295,1
8826,1
28267,1
389261,4
210211,0
8834,1
8835,1
8822,1
8842,1
8845,1
469956,1
8851,0
8853,0
8855,1
8856,1
344,0
3301,0
8861,1
8863,0
4072,0
8809,1
8868,1
8681,1
7787,1
8871,1
6506,1
8876,1
8877,1
8878,1
8879,1
1695,0
8893,1
8894,1
8399,1
8888,1
8897,1
8899,1
4011,0
8900,1
5298,0
8807,0
953,1
8479,1
8908,1
8684,1
234261,2
8497,1
4063,0
8923,1
8930,1
8593,1
7474,1
7708,1
8757,0
8097,1
8910,1
8925,1
4558,1
7613,1
7452,1
288246,1
8645,1
6136,1
8587,1
8800,1
8926,1
8181,1
6323,0
6728,0
8935,1
8534,1
8470,1
8231,0
1197,1
8115,1
8839,0
2760,0
8944,0
8946,1
8942,1
373,0
8968,1
1809,0
814,1
5042,1
8973,1
389256,4
8978,0
8981,0
15363,0
8983,1
8985,1
4133,1
8987,1
8988,1
1643,1
8581,1
8854,0
3147,0
4624,1
179511,1
300846,1
302821,1
391856,1
392011,1
392241,1
392636,1
300841,2
392041,2
485162,6
4750,0
5859,0
8006,1
2935,1
2540,1
8488,1
8994,0
7501,0
6403,0
8859,1
8998,1
7453,1
8149,1
9004,1
3220,1
8686,0
8420,1
8464,1
4764,0
1495,1
67160,1
9016,1
6001,1
9010,1
3101,0
8522,1
2803,0
7886,1
9025,1
9026,1
7244,1
9030,1
9009,1
8784,1
6035,1
914,0
8794,1
8729,0
9033,1
9036,1
8875,1
6346,1
6479,1
72814,1
8823,0
9039,1
8982,1
1935,1
2221,1
6698,1
8995,1
12391,0
4407,1
7769,1
9051,1
9076,1
960,0
6632,1
9078,1
8996,1
389251,4
8945,1
9048,1
956,1
7817,1
9088,1
417236,4
8882,1
9093,1
5554,1
9018,1
9095,1
8663,0
9096,1
972,0
9099,1
9101,1
3728,1
6835,1
7161,0
9109,1
9124,1
8629,1
9133,1
165011,1
8828,1
9141,1
6493,1
1822,0
5555,1
2555,1
8613,1
8520,1
5613,1
9138,1
9032,1
5631,1
26109,1
9127,1
9159,0
18038,1
47201,1
352001,3
7993,1
9160,1
9060,0
7523,1
9001,0
216,0
5255,0
7544,1
7750,1
8682,0
9161,1
8795,1
109776,0
7328,0
9171,1
9113,1
8789,1
9173,0
9174,1
9082,0
41049,0
51889,0
9177,0
9179,0
297,0
7660,1
4533,0
9185,1
9186,1
3776,0
725,1
4857,1
3209,0
1231,1
8939,1
1542,0
3128,0
389246,4
9222,1
9024,1
8746,1
483641,1
9233,1
9235,1
9146,1
389241,4
9242,0
8962,0
1982,0
8461,1
5313,1
9254,1
8366,1
6275,1
9256,1
295671,0
9265,0
9257,0
3158,1
9273,1
9207,1
23837,1
9169,1
9277,1
4922,0
9281,1
9282,1
9272,1
9283,1
8907,1
9196,1
2666,0
9119,1
9046,1
8980,1
275506,0
9054,0
8903,1
8471,1
9295,1
6547,0
8304,1
5055,1
8829,1
5202,1
374261,1
374246,2
7581,1
8364,1
9120,1
7684,1
9241,1
8494,1
9168,1
8236,1
9105,1
9050,0
9264,1
9231,1
25605,1
9103,1
7543,0
9153,1
7087,1
5118,0
9213,1
1341,0
5877,0
8284,1
9108,0
369501,1
1600,0
2729,0
7264,0
5414,1
2131,1
5146,0
9065,0
227526,0
9299,1
8316,1
9310,1
9313,1
3962,1
478116,6
9268,1
6625,1
9011,1
9027,1
9006,1
9131,1
1741,0
414556,0
1193,1
5104,0
470281,0
3729,1
9075,1
8948,1
9238,1
7343,1
595,0
7774,0
9321,1
9132,0
1394,1
9208,0
9331,1
9180,1
7339,1
248711,1
9329,0
1821,0
389236,4
9271,0
9346,1
9347,1
9348,1
9349,1
3886,0
9351,1
1106,1
9353,1
9355,1
9358,1
9360,1
8836,0
6993,0
9364,1
5276,1
9365,1
9366,1
9370,1
9373,1
9375,1
9376,1
389231,4
9255,0
9387,1
9392,1
8999,1
9395,1
9397,1
9401,1
9405,1
9406,0
9143,1
9416,1
406226,1
9418,1
9420,1
9423,1
9425,1
9428,1
475086,6
9430,0
9432,1
9111,1
1631,0
9444,1
9446,1
9411,1
9152,1
9449,1
34786,1
67241,1
320511,0
9448,1
346606,1
424211,1
5332,1
5924,1
3892,1
3667,0
537,1
2620,1
6927,1
7092,1
8225,1
968,0
9362,1
6421,0
8701,1
3164,1
5502,1
1369,1
8867,0
8885,1
8846,1
5975,1
9139,1
8917,1
9463,1
8761,1
5455,1
7170,1
9344,1
22725,1
8791,1
9474,1
13263,1
9477,1
8200,1
9480,1
9487,0
9489,1
9394,1
6196,0
4109,1
9479,1
3826,1
9422,1
9461,1
9267,1
4227,1
9205,1
9494,1
9497,1
9391,1
8331,0
9504,1
9508,1
352886,3
9512,1
394326,1
394331,1
9514,1
903,0
8997,1
9361,1
7547,1
28041,1
46076,1
9517,1
2383,0
484026,0
9519,1
9520,1
7298,1
9521,1
9522,1
7862,0
9525,1
549,0
1757,1
9527,1
9529,1
6751,1
195821,0
9533,1
9538,1
7118,1
8263,0
8858,1
9327,1
9548,1
9551,1
9565,1
9568,1
9571,0
9577,1
8969,0
9578,0
9301,1
9584,1
6796,1
7546,1
9588,1
9591,1
8484,1
300446,1
9594,1
9437,0
9589,1
9595,1
9597,1
9599,1
8727,0
9603,1
9605,1
9454,1
9606,1
9102,1
5834,1
23531,0
9324,1
55033,1
393336,1
9616,1
7941,1
9441,1
9622,1
9464,1
9471,1
9618,1
9414,1
9583,1
9629,0
538,2
302716,1
9478,1
9322,1
389226,4
9640,1
9564,1
2596,0
9383,1
5811,1
436,1
7148,0
301761,1
6966,1
3653,1
9647,1
9649,1
4955,0
9650,1
492,1
3376,1
9028,0
599,0
42502,1
54898,1
126116,1
9433,1
9390,1
9413,1
9337,1
9165,1
8940,1
4184,1
9667,0
8283,1
9665,1
245461,1
9575,1
9672,0
9673,1
9201,1
9674,1
9680,1
7618,1
9683,1
9684,1
9693,1
9697,1
9700,1
9703,1
9704,1
9710,1
9476,1
9713,0
9714,0
6256,1
9318,0
9691,1
9635,1
9735,1
7066,1
137466,3
9320,1
9721,1
172406,1
9699,1
6839,1
9741,0
112641,1
376341,1
393931,1
393936,1
393941,1
9140,1
7555,1
318966,0
9750,1
23319,1
9709,1
5261,1
5875,1
9332,1
9759,0
9248,1
9731,1
9763,1
17776,1
9306,1
3477,1
5904,1
9766,1
9768,1
7287,0
9626,1
5715,1
9773,1
7398,1
9057,1
9535,1
1191,1
9202,1
9758,0
9556,1
1863,1
9230,1
9511,1
9615,1
9029,0
9555,0
1834,1
1764,0
1216,1
314971,1
9796,1
3172,0
9443,1
421521,1
9809,1
8844,1
327741,1
9810,1
9501,1
129216,1
9821,1
9526,1
9188,1
9831,0
4197,0
3026,0
1212,0
3616,0
1521,0
1268,0
4177,0
3733,0
9849,1
4217,0
5204,0
9852,1
3682,0
3246,0
9856,1
5937,0
9858,1
4944,0
2371,0
4200,0
3453,0
2991,0
4185,0
2296,0
4957,0
4229,0
6816,0
4943,0
9864,1
2003,0
9866,1
9868,1
9869,1
9870,1
9871,1
5080,0
1842,0
9872,1
3449,0
3215,0
9055,1
3263,0
3877,1
5650,0
1389,0
5113,0
2389,0
5114,0
5084,0
9882,1
9702,1
8815,1
9846,1
9880,0
9888,1
9890,1
9891,0
5250,1
9805,1
9341,1
7254,1
8552,1
2435,1
369596,1
9598,1
6967,1
7557,1
55979,1
9878,1
9907,1
28889,1
9908,1
7495,1
9892,1
9563,1
9910,1
8692,0
7631,1
9876,1
8699,1
7480,1
9637,1
1859,1
9666,0
9499,1
9928,1
5376,1
9899,0
9114,1
4327,1
8890,1
9047,0
9932,1
9719,1
5747,1
2077,1
9035,1
8041,1
6079,1
8672,0
9936,0
9944,1
9948,1
9953,0
7737,0
375,1
2125,1
9959,1
9963,1
8201,1
9573,0
9969,1
3600,1
9957,1
6596,0
379566,1
379571,1
9974,0
9711,1
9977,1
2319,1
33390,1
364311,1
365761,1
9982,1
9983,1
9984,1
4798,1
7531,0
9116,1
9991,1
9378,1
9994,1
2580,0
9524,0
9999,1
10000,1
10001,1
9134,1
221371,1
228896,1
9662,1
8482,1
8949,0
10016,1
10017,1
10020,1
10022,1
10026,1
10028,1
10029,0
9996,1
9979,1
9293,1
9620,1
9885,1
2805,0
10906,1
193986,0
9266,1
8765,0
9961,1
7265,1
5769,0
8101,0
9287,1
10037,1
9850,1
10040,1
9854,1
9779,1
10035,1
2274,1
3014,0
8458,1
4776,1
10045,1
5556,0
9865,1
60640,0
70728,0
10046,1
9997,1
9614,1
9694,0
10049,1
5869,0
10047,1
3773,1
10051,1
8607,1
176611,1
269741,1
72711,1
9930,1
9993,1
134936,0
284121,0
9893,1
9199,1
9824,1
7102,1
10056,1
8442,1
9756,1
10057,1
7765,1
9947,1
9818,1
9958,1
6400,1
479,1
9262,1
9604,1
10061,1
9950,1
7792,1
8689,1
9642,1
3973,1
8927,1
39520,1
10048,1
8441,0
8459,1
8561,1
10079,1
447122,4
10089,1
7237,1
10094,1
10097,1
10068,1
10105,0
10107,1
491531,6
10112,1
10114,0
10071,1
10115,1
10085,1
10121,1
10116,0
9985,1
10104,1
9645,1
65073,1
10118,1
9579,1
165551,1
10138,1
9844,1
10136,1
10142,1
9978,0
10143,1
10145,1
10148,1
50506,1
7236,0
10150,1
10152,0
9911,1
360681,1
10153,1
10156,1
10161,1
9692,1
8816,0
5552,0
6434,1
494936,1
494941,1
10170,1
10173,1
10175,1
9523,1
2967,1
9685,0
10184,1
10185,1
9528,1
9929,2
5158,1
9707,1
10176,1
9686,1
8870,1
9973,0
8567,1
485912,6
9326,1
9717,1
8440,1
10132,1
10197,1
10198,1
10202,1
10203,1
10205,1
10206,1
389221,4
10229,1
2007,1
25846,1
9639,1
4176,1
10126,1
10232,1
10233,1
10235,1
421606,4
10077,1
10219,1
8595,0
10237,1
10238,0
10239,0
10193,1
10241,1
10226,1
10011,1
10243,1
10245,1
10247,1
10250,0
10252,0
10257,1
10260,1
9280,1
493136,6
9828,1
10234,1
10058,0
9518,1
9305,0
9786,1
10242,1
9450,1
9819,1
2476,1
10065,1
9927,1
8075,1
10074,1
9840,1
10264,0
9356,1
10060,1
10244,1
2860,0
4224,0
4221,0
10267,1
5367,1
10268,1
8943,1
9040,1
319841,3
10078,1
10273,0
8478,1
9834,0
10276,1
10281,1
10285,1
10215,1
434131,1
437021,1
450297,1
494996,1
10287,1
10300,1
10301,0
5451,1
10306,1
9833,1
288026,0
10307,1
10315,1
10321,1
204616,1
10218,1
408201,1
478566,1
9019,0
10331,1
10336,1
2229,0
1005,1
10319,0
162006,0
9274,1
9655,1
10340,1
10346,1
10347,1
10351,1
10179,0
10359,1
10364,1
10369,1
10345,1
10371,1
10374,0
7612,1
4091,1
4709,0
121626,1
9407,0
6987,0
10380,1
7987,1
7330,1
10392,1
10299,1
9782,1
8898,1
10384,1
10329,1
10312,1
304891,0
10408,1
10135,1
2071,1
3422,1
5697,1
8592,0
10411,1
1855,0
10416,1
10209,1
9939,1
7442,1
10409,2
10342,1
2334,2
10422,0
